timestamp,junction_id,vehicle_count,avg_speed,temperature,rainfall_mm,event_flag
2025-07-04 01:00:00,J3,48.0,64.45,31.7,0.79,0
2025-07-04 02:00:00,J3,68.0,63.59,27.5,0.5,0
2025-07-04 03:00:00,J3,111.0,57.85,34.5,0.74,0
2025-07-04 04:00:00,J3,90.0,61.11,37.6,0.0,0
2025-07-04 05:00:00,J3,61.0,64.8,26.8,1.05,0
2025-07-04 06:00:00,J3,87.0,61.93,35.7,0.3,0
2025-07-04 07:00:00,J3,378.0,32.52,26.9,0.12,0
2025-07-04 08:00:00,J3,264.0,45.7,29.0,0.22,0
2025-07-04 09:00:00,J3,452.0,25.32,33.2,0.0,0
2025-07-04 10:00:00,J3,163.0,56.69,31.4,0.0,0
2025-07-04 11:00:00,J3,158.0,53.66,29.8,0.2,0
2025-07-04 12:00:00,J3,158.0,55.1,26.9,0.0,0
2025-07-04 13:00:00,J3,135.0,56.96,23.7,0.18,0
2025-07-04 14:00:00,J3,190.0,47.63,27.6,0.83,0
2025-07-04 15:00:00,J3,150.0,58.78,28.6,0.0,0
2025-07-04 16:00:00,J3,215.0,46.27,30.3,0.0,0
2025-07-04 17:00:00,J3,313.0,35.09,28.9,2.0,0
2025-07-04 18:00:00,J3,364.0,34.99,29.0,0.62,0
2025-07-04 19:00:00,J3,304.0,37.45,31.0,0.0,1
2025-07-04 20:00:00,J3,94.0,60.56,31.2,0.46,0
2025-07-04 21:00:00,J3,180.0,51.13,33.1,1.45,0
2025-07-04 22:00:00,J3,199.0,47.87,32.2,1.48,0
2025-07-04 23:00:00,J3,97.0,60.95,28.9,0.0,0
2025-07-05 00:00:00,J3,104.8,61.72,35.9,0.67,0
2025-07-05 01:00:00,J3,101.6,59.78,28.3,0.48,0
2025-07-05 02:00:00,J3,69.6,63.55,31.4,0.46,0
2025-07-05 03:00:00,J3,48.0,63.84,30.2,0.84,0
2025-07-05 04:00:00,J3,44.8,65.27,26.5,3.66,0
2025-07-05 05:00:00,J3,112.0,55.25,33.8,0.04,0
2025-07-05 06:00:00,J3,143.2,56.16,22.7,0.38,0
2025-07-05 07:00:00,J3,344.0,35.49,30.9,1.46,0
2025-07-05 08:00:00,J3,269.6,45.37,29.4,1.94,0
2025-07-05 09:00:00,J3,242.4,46.95,21.2,0.69,0
2025-07-05 10:00:00,J3,158.4,58.07,29.3,0.98,0
2025-07-05 11:00:00,J3,104.8,61.81,28.4,0.03,0
2025-07-05 12:00:00,J3,124.0,59.51,31.5,0.05,0
2025-07-05 13:00:00,J3,135.2,57.51,32.1,0.0,0
2025-07-05 14:00:00,J3,106.4,61.74,32.1,1.57,0
2025-07-05 15:00:00,J3,80.0,60.08,32.9,0.86,0
2025-07-05 16:00:00,J3,142.4,59.98,32.4,0.56,0
2025-07-05 17:00:00,J3,243.2,44.25,31.0,1.55,0
2025-07-05 18:00:00,J3,259.2,43.76,27.9,0.05,0
2025-07-05 19:00:00,J3,345.6,37.1,29.4,0.09,0
2025-07-05 20:00:00,J3,120.0,58.16,30.1,0.63,0
2025-07-05 21:00:00,J3,120.0,51.96,30.6,0.58,0
2025-07-05 22:00:00,J3,112.0,56.59,32.3,0.95,0
2025-07-05 23:00:00,J3,85.6,63.56,38.3,0.0,0
2025-07-06 00:00:00,J3,96.0,56.73,29.9,0.0,0
2025-07-06 01:00:00,J3,67.2,61.64,33.4,0.0,0
2025-07-06 02:00:00,J3,46.4,67.27,26.9,0.0,0
2025-07-06 03:00:00,J3,68.0,64.85,27.4,0.08,0
2025-07-06 04:00:00,J3,57.6,65.7,28.5,0.08,0
2025-07-06 05:00:00,J3,41.6,62.08,26.4,2.45,0
2025-07-06 06:00:00,J3,114.4,58.72,28.3,2.36,0
2025-07-06 07:00:00,J3,312.8,37.89,28.2,1.78,0
2025-07-06 08:00:00,J3,264.0,44.36,27.6,2.58,0
2025-07-06 09:00:00,J3,337.6,31.39,29.9,1.71,0
2025-07-06 10:00:00,J3,80.0,61.43,31.0,0.5,0
2025-07-06 11:00:00,J3,68.8,64.99,29.0,1.01,0
2025-07-06 12:00:00,J3,170.4,54.31,29.5,0.0,0
2025-07-06 13:00:00,J3,145.6,55.72,29.0,0.33,0
2025-07-06 14:00:00,J3,119.2,58.31,29.1,1.43,0
2025-07-06 15:00:00,J3,132.0,57.4,28.1,0.0,0
2025-07-06 16:00:00,J3,73.6,62.99,30.2,0.0,0
2025-07-06 17:00:00,J3,181.6,51.69,30.0,0.32,1
2025-07-06 18:00:00,J3,278.4,39.8,33.3,1.19,0
2025-07-06 19:00:00,J3,380.8,32.38,33.3,0.0,0
2025-07-06 20:00:00,J3,111.2,60.84,27.8,0.43,0
2025-07-06 21:00:00,J3,76.8,66.08,32.4,0.49,0
2025-07-06 22:00:00,J3,102.4,62.28,30.5,0.63,0
2025-07-06 23:00:00,J3,108.0,59.82,30.4,0.62,0
2025-07-07 00:00:00,J3,93.0,60.74,30.7,2.99,0
2025-07-07 01:00:00,J3,41.0,65.15,29.0,0.67,0
2025-07-07 02:00:00,J3,76.0,63.05,28.9,0.71,0
2025-07-07 03:00:00,J3,67.0,61.68,26.2,2.19,0
2025-07-07 04:00:00,J3,63.0,64.03,28.9,0.87,0
2025-07-07 05:00:00,J3,93.0,58.52,29.5,2.87,0
2025-07-07 06:00:00,J3,115.0,62.55,30.0,0.0,0
2025-07-07 07:00:00,J3,474.0,26.98,24.3,0.27,0
2025-07-07 08:00:00,J3,298.0,37.35,29.2,0.0,0
2025-07-07 09:00:00,J3,350.0,30.25,31.8,0.78,0
2025-07-07 10:00:00,J3,171.0,47.72,29.9,2.76,0
2025-07-07 11:00:00,J3,155.0,56.15,29.8,0.0,0
2025-07-07 12:00:00,J3,176.0,50.76,34.0,0.9,0
2025-07-07 13:00:00,J3,150.0,54.82,31.2,1.63,0
2025-07-07 14:00:00,J3,215.0,48.02,25.4,1.22,1
2025-07-07 15:00:00,J3,183.0,51.07,30.0,0.0,0
2025-07-07 16:00:00,J3,138.0,55.22,31.4,0.42,0
2025-07-07 17:00:00,J3,321.0,36.79,25.6,1.95,0
2025-07-07 18:00:00,J3,307.0,39.29,31.8,0.42,0
2025-07-07 19:00:00,J3,413.0,29.2,30.5,2.71,0
2025-07-07 20:00:00,J3,163.0,52.33,32.4,0.53,0
2025-07-07 21:00:00,J3,137.0,54.88,28.2,2.2,0
2025-07-07 22:00:00,J3,137.0,55.49,32.1,2.7,0
2025-07-07 23:00:00,J3,135.0,57.6,37.9,1.12,0
2025-07-01 00:00:00,J4,103.0,59.32,32.8,1.22,0
2025-07-01 01:00:00,J4,15.0,69.32,26.0,0.0,0
2025-07-01 02:00:00,J4,68.0,60.44,34.2,0.05,0
2025-07-01 03:00:00,J4,48.0,63.89,33.6,1.44,0
2025-07-01 04:00:00,J4,76.0,62.07,32.0,0.49,0
2025-07-01 05:00:00,J4,104.0,58.14,26.9,0.06,0
2025-07-01 06:00:00,J4,141.0,57.26,26.6,1.05,0
2025-07-01 07:00:00,J4,343.0,33.58,26.4,0.95,0
2025-07-01 08:00:00,J4,461.0,25.47,29.2,1.34,1
2025-07-01 09:00:00,J4,274.0,46.08,32.9,0.0,0
2025-07-01 10:00:00,J4,174.0,53.56,28.3,0.58,1
2025-07-01 11:00:00,J4,100.0,61.3,25.5,0.05,0
2025-07-01 12:00:00,J4,126.0,57.47,27.1,0.41,0
2025-07-01 13:00:00,J4,158.0,56.36,33.0,0.32,0
2025-07-01 14:00:00,J4,149.0,56.43,31.3,0.02,0
2025-07-01 15:00:00,J4,170.0,50.4,26.3,3.54,0
2025-07-01 16:00:00,J4,180.0,52.92,35.0,2.64,0
2025-07-01 17:00:00,J4,280.0,37.13,30.4,2.07,0
2025-07-01 18:00:00,J4,357.0,34.81,29.0,0.66,0
2025-07-01 19:00:00,J4,261.0,47.66,30.0,0.46,0
2025-07-01 20:00:00,J4,138.0,57.6,31.3,0.0,0
2025-07-01 21:00:00,J4,186.0,49.41,29.2,1.7,0
2025-07-01 22:00:00,J4,180.0,53.39,28.8,0.82,0
2025-07-01 23:00:00,J4,89.0,63.32,35.8,1.49,0
2025-07-02 00:00:00,J4,116.0,57.62,28.7,0.0,0
2025-07-02 01:00:00,J4,28.0,68.55,29.6,0.26,0
2025-07-02 02:00:00,J4,86.0,60.33,24.9,0.86,0
2025-07-02 03:00:00,J4,86.0,62.48,29.5,0.73,0
2025-07-02 04:00:00,J4,106.0,58.68,26.0,1.09,0
2025-07-02 05:00:00,J4,55.0,63.49,25.0,3.63,0
2025-07-02 06:00:00,J4,107.0,58.84,27.2,1.04,0
2025-07-02 07:00:00,J4,416.0,26.18,25.0,0.01,0
2025-07-02 08:00:00,J4,322.0,35.96,27.0,0.77,1
2025-07-02 09:00:00,J4,424.0,27.43,30.6,0.0,0
2025-07-02 10:00:00,J4,187.0,48.7,32.5,0.0,1
2025-07-02 11:00:00,J4,174.0,54.98,33.0,0.64,0
2025-07-02 12:00:00,J4,227.0,49.34,30.8,2.63,0
2025-07-02 13:00:00,J4,131.0,56.47,30.8,0.59,0
2025-07-02 14:00:00,J4,138.0,55.74,29.9,0.57,0
2025-07-02 15:00:00,J4,123.0,57.48,31.5,1.53,0
2025-07-02 16:00:00,J4,106.0,59.35,29.5,0.0,0
2025-07-02 17:00:00,J4,379.0,32.62,30.9,0.42,0
2025-07-02 18:00:00,J4,309.0,42.24,33.9,0.0,0
2025-07-02 19:00:00,J4,277.0,42.89,29.3,1.04,0
2025-07-02 20:00:00,J4,164.0,52.2,27.4,0.0,0
2025-07-02 21:00:00,J4,179.0,53.46,34.5,0.82,0
2025-07-02 22:00:00,J4,171.0,53.72,31.4,1.43,0
2025-07-02 23:00:00,J4,201.0,50.86,26.3,1.06,0
2025-07-03 00:00:00,J4,12.0,70.0,29.4,0.58,0
2025-07-03 01:00:00,J4,82.0,63.8,29.3,0.72,0
2025-07-03 02:00:00,J4,54.0,62.29,30.3,1.23,0
2025-07-03 03:00:00,J4,91.0,61.83,34.0,0.0,0
2025-07-03 04:00:00,J4,14.0,70.0,30.0,0.0,0
2025-07-03 05:00:00,J4,90.0,58.49,32.4,0.0,0
2025-07-03 06:00:00,J4,122.0,58.89,26.9,1.83,0
2025-07-03 07:00:00,J4,365.0,32.84,28.2,0.07,0
2025-07-03 08:00:00,J4,277.0,44.01,27.4,0.0,0
2025-07-03 09:00:00,J4,299.0,37.81,25.9,0.4,0
2025-07-03 10:00:00,J4,214.0,48.14,27.4,0.51,0
2025-07-03 11:00:00,J4,131.0,57.74,32.5,1.52,0
2025-07-03 12:00:00,J4,165.0,57.61,26.6,0.0,0
2025-07-03 13:00:00,J4,113.0,56.63,32.2,0.0,0
2025-07-03 14:00:00,J4,155.0,57.42,30.5,0.05,0
2025-07-03 15:00:00,J4,115.0,61.64,28.3,1.83,0
2025-07-03 16:00:00,J4,138.0,61.05,31.3,0.0,0
2025-07-03 17:00:00,J4,335.0,38.54,36.3,0.24,0
2025-07-03 18:00:00,J4,412.0,30.97,33.2,0.0,0
2025-07-03 19:00:00,J4,340.0,37.1,36.7,0.0,0
2025-07-03 20:00:00,J4,161.0,54.61,29.9,0.42,0
2025-07-03 21:00:00,J4,143.0,57.88,32.1,2.72,0
2025-07-03 22:00:00,J4,147.0,56.14,32.6,0.22,0
2025-07-03 23:00:00,J4,126.0,57.96,35.3,1.51,0
2025-07-04 00:00:00,J4,89.0,56.93,29.4,1.27,0
2025-07-04 01:00:00,J4,114.0,57.0,29.8,0.19,0
2025-07-04 02:00:00,J4,53.0,62.02,29.7,1.06,0
2025-07-04 03:00:00,J4,58.0,63.81,28.0,1.33,0
2025-07-04 04:00:00,J4,85.0,57.75,31.9,0.0,0
2025-07-04 05:00:00,J4,74.0,62.23,28.1,0.32,0
2025-07-04 06:00:00,J4,206.0,49.03,32.0,1.48,0
2025-07-04 07:00:00,J4,299.0,38.57,30.7,0.0,0
2025-07-04 08:00:00,J4,370.0,35.87,23.4,0.44,0
2025-07-04 09:00:00,J4,352.0,36.14,27.2,0.19,0
2025-07-04 10:00:00,J4,166.0,54.11,30.7,1.12,0
2025-07-04 11:00:00,J4,158.0,54.58,32.8,0.7,0
2025-07-04 12:00:00,J4,123.0,56.09,34.5,0.59,0
2025-07-04 13:00:00,J4,129.0,58.8,29.5,0.41,0
2025-07-04 14:00:00,J4,175.0,50.68,34.6,1.43,0
2025-07-04 15:00:00,J4,213.0,50.55,26.7,0.01,0
2025-07-04 16:00:00,J4,163.0,56.29,30.3,0.32,0
2025-07-04 17:00:00,J4,325.0,38.73,31.6,0.32,1
2025-07-04 18:00:00,J4,370.0,34.48,32.4,0.0,0
2025-07-04 19:00:00,J4,298.0,39.08,25.3,1.89,0
2025-07-04 20:00:00,J4,184.0,52.35,31.4,0.26,0
2025-07-04 21:00:00,J4,104.0,58.66,31.9,0.56,0
2025-07-04 22:00:00,J4,143.0,57.21,31.8,1.65,1
2025-07-04 23:00:00,J4,134.0,56.41,28.5,0.0,0
2025-07-05 00:00:00,J4,70.4,63.63,34.3,0.08,0
2025-07-05 01:00:00,J4,50.4,67.63,31.9,0.0,0
2025-07-05 02:00:00,J4,58.4,63.9,32.0,0.21,0
2025-07-05 03:00:00,J4,71.2,62.18,34.7,0.93,0
2025-07-05 04:00:00,J4,17.6,69.65,30.5,2.35,0
2025-07-05 05:00:00,J4,91.2,63.12,31.6,0.96,0
2025-07-05 06:00:00,J4,140.0,59.91,28.5,0.83,0
2025-07-05 07:00:00,J4,288.0,41.2,26.2,0.87,0
2025-07-05 08:00:00,J4,321.6,38.65,26.9,0.61,0
2025-07-05 09:00:00,J4,339.2,40.05,28.4,1.52,0
2025-07-05 10:00:00,J4,110.4,60.01,34.0,0.9,0
2025-07-05 11:00:00,J4,94.4,61.05,32.2,2.77,0
2025-07-05 12:00:00,J4,136.8,57.21,33.1,0.0,0
2025-07-05 13:00:00,J4,120.8,56.31,29.6,0.63,0
2025-07-05 14:00:00,J4,104.0,57.34,31.9,1.69,0
2025-07-05 15:00:00,J4,114.4,56.77,33.0,1.32,1
2025-07-05 16:00:00,J4,151.2,55.39,32.5,3.33,0
2025-07-05 17:00:00,J4,328.0,36.84,28.5,0.0,1
2025-07-05 18:00:00,J4,211.2,48.47,27.8,0.0,0
2025-07-05 19:00:00,J4,201.6,49.62,27.7,0.45,1
2025-07-05 20:00:00,J4,92.8,57.32,28.6,1.3,0
2025-07-05 21:00:00,J4,84.0,60.63,28.9,0.0,0
2025-07-05 22:00:00,J4,90.4,61.36,30.9,0.0,1
2025-07-05 23:00:00,J4,141.6,52.0,29.5,0.53,0
2025-07-06 00:00:00,J4,64.8,62.11,33.0,0.07,0
2025-07-06 01:00:00,J4,69.6,62.88,27.5,0.07,0
2025-07-06 02:00:00,J4,55.2,67.96,29.0,0.55,0
2025-07-06 03:00:00,J4,58.4,63.33,32.4,0.47,0
2025-07-06 04:00:00,J4,79.2,61.52,32.5,0.0,0
2025-07-06 05:00:00,J4,96.8,53.67,25.6,1.52,0
2025-07-06 06:00:00,J4,172.0,49.39,27.2,0.31,0
2025-07-06 07:00:00,J4,320.8,41.38,30.2,0.42,0
2025-07-06 08:00:00,J4,307.2,37.52,32.9,0.0,0
2025-07-06 09:00:00,J4,356.8,33.1,28.4,1.45,0
2025-07-06 10:00:00,J4,91.2,56.79,32.8,1.24,0
2025-07-06 11:00:00,J4,64.8,62.91,32.2,1.01,0
2025-07-06 12:00:00,J4,151.2,52.68,32.0,0.0,0
2025-07-06 13:00:00,J4,75.2,63.55,33.7,1.09,0
2025-07-06 14:00:00,J4,132.8,55.29,29.2,0.37,0
2025-07-06 15:00:00,J4,109.6,60.44,30.5,1.24,0
2025-07-06 16:00:00,J4,96.8,62.05,34.6,1.13,0
2025-07-06 17:00:00,J4,264.8,43.17,31.8,0.93,0
2025-07-06 18:00:00,J4,268.0,42.0,26.7,0.41,0
2025-07-06 19:00:00,J4,360.8,34.94,41.8,0.0,0
2025-07-06 20:00:00,J4,126.4,59.76,29.3,0.0,0
2025-07-06 21:00:00,J4,145.6,54.3,31.0,0.64,0
2025-07-06 22:00:00,J4,113.6,61.08,28.5,0.2,0
2025-07-06 23:00:00,J4,113.6,57.18,32.3,0.83,0
2025-07-07 00:00:00,J4,67.0,60.43,26.8,1.08,0
2025-07-07 01:00:00,J4,81.0,60.67,25.1,0.05,0
2025-07-07 02:00:00,J4,76.0,62.17,30.6,0.65,0
2025-07-07 03:00:00,J4,76.0,65.17,35.0,0.41,0
2025-07-07 04:00:00,J4,56.0,63.28,23.9,0.83,0
2025-07-07 05:00:00,J4,104.0,58.27,32.6,0.0,0
2025-07-07 06:00:00,J4,97.0,60.96,30.1,2.5,0
2025-07-07 07:00:00,J4,391.0,28.71,30.9,3.14,0
2025-07-07 08:00:00,J4,299.0,39.73,25.1,0.78,0
2025-07-07 09:00:00,J4,366.0,35.13,30.5,1.4,0
2025-07-07 10:00:00,J4,197.0,48.4,35.2,0.21,0
2025-07-07 11:00:00,J4,164.0,53.06,31.8,0.87,0
2025-07-07 12:00:00,J4,159.0,53.04,26.8,0.26,0
2025-07-07 13:00:00,J4,175.0,52.96,35.1,0.04,0
2025-07-07 14:00:00,J4,135.0,54.08,29.3,0.0,0
2025-07-07 15:00:00,J4,138.0,57.29,30.6,1.42,0
2025-07-07 16:00:00,J4,94.0,63.39,23.9,2.56,0
2025-07-07 17:00:00,J4,334.0,36.12,30.5,0.0,0
2025-07-07 18:00:00,J4,359.0,37.13,31.8,0.0,0
2025-07-07 19:00:00,J4,398.0,26.71,31.7,2.49,0
2025-07-07 20:00:00,J4,171.0,51.75,28.7,0.0,0
2025-07-07 21:00:00,J4,124.0,55.45,30.7,0.87,0
2025-07-07 22:00:00,J4,164.0,52.62,31.3,0.0,0
2025-07-07 23:00:00,J4,98.0,59.32,33.1,2.14,0
